farmer_id,county,crop_type,farm_size_acres,rainfall_received_mm,soil_quality_score,fertilizer_used,years_insured,previous_claims_3yr,distance_to_market_km,claim_filed
KE-FARM-1275,Trans Nzoia,Sorghum,1.1,576.0,5,0,3,0,1.0,0
KE-FARM-1276,Meru,Wheat,0.5,328.6,8,0,11,1,22.6,0
KE-FARM-1277,Uasin Gishu,Maize,1.6,446.4,3,1,10,3,11.4,0
KE-FARM-1278,Trans Nzoia,Sunflower,2.9,578.9,9,0,7,4,7.0,1
KE-FARM-1279,Nyandarua,Wheat,6.4,346.7,7,1,7,0,8.7,1
KE-FARM-1280,Trans Nzoia,Wheat,1.6,511.9,9,1,2,1,18.4,0
KE-FARM-1281,Laikipia,Maize,4.9,525.0,1,1,1,0,30.2,0
KE-FARM-1282,Kitui,Wheat,0.8,483.1,5,1,10,2,8.2,0
KE-FARM-1283,Nakuru,Sunflower,5.6,715.9,3,1,2,0,2.0,0
KE-FARM-1284,Nyandarua,Wheat,1.1,468.0,4,1,12,2,10.2,0
KE-FARM-1285,Kitui,Sunflower,0.6,613.3,4,1,8,1,1.0,0
KE-FARM-1286,Kitui,Maize,0.8,547.0,7,0,11,3,10.1,0
KE-FARM-1287,Nyandarua,Sorghum,0.8,582.2,10,1,10,0,16.5,0
KE-FARM-1288,Laikipia,Wheat,2.9,841.0,8,0,3,1,4.4,0
KE-FARM-1289,Trans Nzoia,Sorghum,7.5,627.0,10,1,11,1,1.0,0
KE-FARM-1290,Nakuru,Sunflower,0.5,656.0,5,1,4,0,11.8,0
KE-FARM-1291,Trans Nzoia,Wheat,4.9,485.2,10,1,8,1,4.1,0
KE-FARM-1292,Uasin Gishu,Beans,4.2,693.9,7,1,3,2,2.9,0
KE-FARM-1293,Trans Nzoia,Sorghum,8.2,687.6,3,1,6,1,11.7,0
KE-FARM-1294,Nyandarua,Wheat,1.1,673.1,3,1,2,1,34.9,0
KE-FARM-1295,Nakuru,Sorghum,2.4,418.6,3,0,3,0,13.7,1
KE-FARM-1296,Trans Nzoia,Wheat,10.4,512.2,4,1,1,0,6.8,0
KE-FARM-1297,Nakuru,Maize,4.3,815.0,6,1,9,2,9.2,0
KE-FARM-1298,Nakuru,Sorghum,2.0,496.8,5,0,4,0,1.5,0
KE-FARM-1299,Uasin Gishu,Beans,0.6,835.5,8,1,6,1,16.8,0
KE-FARM-1300,Uasin Gishu,Beans,1.2,518.0,5,0,15,1,9.3,0
KE-FARM-1301,Nyandarua,Sunflower,3.5,622.2,5,1,7,1,33.8,0
KE-FARM-1302,Laikipia,Wheat,5.1,571.9,10,0,2,2,38.9,0
KE-FARM-1303,Kitui,Sorghum,0.5,473.3,2,0,8,0,4.4,1
KE-FARM-1304,Nakuru,Sunflower,3.7,475.4,5,1,12,1,44.7,0
KE-FARM-1305,Laikipia,Sorghum,3.2,494.4,7,0,9,0,31.4,0
KE-FARM-1306,Kitui,Wheat,2.9,622.2,2,0,14,2,10.2,0
KE-FARM-1307,Kitui,Beans,4.7,733.6,6,1,10,3,4.1,0
KE-FARM-1308,Nyandarua,Maize,7.3,612.5,7,1,11,2,14.0,0
KE-FARM-1309,Kitui,Beans,1.6,595.0,5,1,2,1,3.2,0
KE-FARM-1310,Kitui,Sunflower,8.8,781.6,9,1,5,2,9.9,0
KE-FARM-1311,Nakuru,Maize,0.7,606.2,4,1,2,0,1.0,0
KE-FARM-1312,Nakuru,Sunflower,0.8,518.6,10,1,11,0,9.9,0
KE-FARM-1313,Meru,Wheat,1.2,450.3,1,0,5,0,30.3,1
KE-FARM-1314,Laikipia,Maize,0.5,790.6,8,0,7,0,2.7,0
KE-FARM-1315,Trans Nzoia,Sunflower,1.0,550.6,8,1,6,1,15.1,0
KE-FARM-1316,Uasin Gishu,Wheat,0.5,513.2,7,1,4,0,3.5,0
KE-FARM-1317,Trans Nzoia,Beans,6.9,500.2,8,0,14,1,12.3,0
KE-FARM-1318,Laikipia,Wheat,0.6,782.1,2,1,2,0,12.0,1
KE-FARM-1319,Uasin Gishu,Sorghum,5.5,514.1,3,1,7,0,2.0,0
KE-FARM-1320,Trans Nzoia,Wheat,0.5,748.6,9,1,12,1,9.1,0
KE-FARM-1321,Meru,Wheat,11.9,565.4,1,1,10,1,19.6,0
KE-FARM-1322,Uasin Gishu,Sorghum,5.0,418.7,8,0,9,1,4.8,0
KE-FARM-1323,Nakuru,Sunflower,0.5,550.1,8,1,1,1,12.4,0
KE-FARM-1324,Trans Nzoia,Sunflower,5.8,595.1,7,0,3,0,11.2,0
KE-FARM-1325,Uasin Gishu,Wheat,2.9,582.7,5,1,7,0,3.0,0
KE-FARM-1326,Meru,Sorghum,6.0,579.0,4,1,15,2,25.1,0
KE-FARM-1327,Kitui,Sorghum,3.0,551.7,10,1,14,0,8.3,0
KE-FARM-1328,Uasin Gishu,Beans,4.1,482.2,10,0,9,2,4.4,1
KE-FARM-1329,Uasin Gishu,Sunflower,6.2,601.6,10,1,13,1,1.8,0
KE-FARM-1330,Meru,Maize,2.1,681.1,10,1,5,0,6.4,0
KE-FARM-1331,Kitui,Sunflower,0.5,380.6,6,1,7,0,13.1,0
KE-FARM-1332,Trans Nzoia,Sunflower,7.6,794.9,1,1,15,1,9.8,0
KE-FARM-1333,Nyandarua,Beans,1.9,100.0,5,0,10,0,13.0,0
KE-FARM-1334,Trans Nzoia,Maize,2.7,611.3,4,1,7,0,15.7,0
KE-FARM-1335,Kitui,Beans,0.5,669.9,4,1,4,1,5.8,0
KE-FARM-1336,Laikipia,Maize,2.7,509.5,7,1,5,0,7.3,0
KE-FARM-1337,Meru,Wheat,17.2,281.1,9,0,2,1,43.0,1
KE-FARM-1338,Trans Nzoia,Maize,1.3,585.5,8,0,8,0,34.4,0
KE-FARM-1339,Uasin Gishu,Beans,2.0,625.5,8,1,12,2,5.4,0
KE-FARM-1340,Meru,Sunflower,4.6,427.7,5,1,15,0,11.6,0
KE-FARM-1341,Nakuru,Maize,6.7,475.5,6,0,15,1,3.1,0
KE-FARM-1342,Kitui,Maize,2.2,744.4,2,0,1,0,1.7,1
KE-FARM-1343,Trans Nzoia,Sorghum,1.5,617.7,3,1,2,1,14.6,1
KE-FARM-1344,Meru,Sunflower,11.1,373.7,5,0,12,2,5.7,0
KE-FARM-1345,Trans Nzoia,Wheat,4.5,667.5,2,1,3,2,1.9,0
KE-FARM-1346,Meru,Beans,0.5,460.4,3,1,7,1,14.2,0
KE-FARM-1347,Uasin Gishu,Wheat,0.5,483.8,4,1,6,0,24.7,0
KE-FARM-1348,Nakuru,Sunflower,2.6,629.6,6,1,14,2,27.1,0
KE-FARM-1349,Nakuru,Maize,1.0,615.7,5,1,7,0,9.1,0
KE-FARM-1350,Laikipia,Maize,1.2,539.6,10,0,11,0,6.5,0
KE-FARM-1351,Meru,Sunflower,8.4,524.4,4,1,5,1,1.5,0
KE-FARM-1352,Trans Nzoia,Maize,0.5,562.4,2,0,14,1,15.7,0
KE-FARM-1353,Nakuru,Maize,5.0,482.9,5,1,4,1,29.1,0
KE-FARM-1354,Kitui,Maize,1.3,763.4,5,1,15,0,22.0,0
KE-FARM-1355,Nakuru,Beans,5.7,364.6,7,1,15,3,13.9,0
KE-FARM-1356,Nyandarua,Beans,5.1,563.9,1,1,7,0,1.0,0
KE-FARM-1357,Nyandarua,Sorghum,0.5,381.1,4,1,3,0,5.2,1
KE-FARM-1358,Nakuru,Wheat,2.8,740.4,5,1,13,3,5.3,0
KE-FARM-1359,Meru,Sunflower,0.6,563.7,8,1,10,0,22.5,0
KE-FARM-1360,Laikipia,Sunflower,8.0,441.5,8,1,7,0,1.0,0
KE-FARM-1361,Nakuru,Sunflower,8.2,702.8,1,1,2,2,7.6,1
KE-FARM-1362,Uasin Gishu,Sorghum,2.2,256.2,5,1,12,0,1.5,0
KE-FARM-1363,Trans Nzoia,Beans,2.4,642.1,10,0,12,0,10.9,0
KE-FARM-1364,Laikipia,Sorghum,1.4,772.7,1,0,8,0,15.7,1
KE-FARM-1365,Uasin Gishu,Sunflower,5.0,626.9,1,0,12,2,10.3,0
KE-FARM-1366,Laikipia,Wheat,1.8,524.0,2,0,6,2,15.8,0
KE-FARM-1367,Uasin Gishu,Maize,1.2,413.7,2,1,12,1,9.4,0
KE-FARM-1368,Trans Nzoia,Beans,2.3,762.4,9,1,15,2,2.1,0
KE-FARM-1369,Trans Nzoia,Beans,0.5,739.1,4,1,3,1,4.8,0
KE-FARM-1370,Nyandarua,Sorghum,5.5,503.2,3,1,3,0,31.4,0
KE-FARM-1371,Meru,Beans,0.5,507.2,1,1,5,0,3.4,0
KE-FARM-1372,Uasin Gishu,Sunflower,4.1,778.0,2,1,3,2,1.0,0
KE-FARM-1373,Nyandarua,Sunflower,0.8,679.7,6,1,6,0,4.9,0
KE-FARM-1374,Uasin Gishu,Sorghum,1.1,332.0,9,1,2,1,4.6,1
KE-FARM-1375,Nyandarua,Sunflower,4.0,570.6,5,1,8,1,6.4,0
KE-FARM-1376,Trans Nzoia,Wheat,19.8,565.1,4,1,13,1,8.2,0
KE-FARM-1377,Laikipia,Sorghum,6.0,637.1,5,1,11,1,48.8,0
KE-FARM-1378,Kitui,Wheat,1.0,600.9,9,1,12,0,14.1,0
KE-FARM-1379,Nyandarua,Maize,0.8,523.1,7,0,11,0,1.0,0
KE-FARM-1380,Uasin Gishu,Wheat,8.0,626.8,8,1,9,0,12.5,0
KE-FARM-1381,Uasin Gishu,Maize,2.3,532.8,4,1,13,2,17.4,0
KE-FARM-1382,Kitui,Maize,0.6,1112.1,8,1,15,1,22.6,0
KE-FARM-1383,Meru,Wheat,7.9,618.4,6,1,7,0,5.5,0
KE-FARM-1384,Trans Nzoia,Sorghum,6.8,597.8,5,0,14,1,3.8,0
KE-FARM-1385,Uasin Gishu,Sunflower,16.5,876.4,7,1,3,1,18.3,0
KE-FARM-1386,Nakuru,Sunflower,9.6,395.3,6,1,11,2,15.0,1
KE-FARM-1387,Laikipia,Maize,7.6,583.5,3,1,14,1,7.7,0
KE-FARM-1388,Nyandarua,Maize,0.5,457.6,5,1,10,1,1.3,0
KE-FARM-1389,Meru,Sorghum,0.5,695.3,9,0,4,0,10.5,0
KE-FARM-1390,Kitui,Beans,3.4,525.8,7,0,12,0,1.0,0
KE-FARM-1391,Laikipia,Wheat,3.0,687.0,4,1,10,2,1.1,0
KE-FARM-1392,Trans Nzoia,Maize,2.4,676.2,7,0,2,1,4.0,0
KE-FARM-1393,Meru,Sunflower,2.0,717.1,5,1,9,0,4.6,0
KE-FARM-1394,Nyandarua,Sorghum,2.3,678.7,2,1,14,1,6.2,0
KE-FARM-1395,Nyandarua,Wheat,3.4,566.4,6,0,5,1,4.1,0
KE-FARM-1396,Kitui,Sorghum,0.5,390.4,7,1,12,0,1.0,1
KE-FARM-1397,Nakuru,Wheat,1.2,751.4,8,1,2,1,1.7,0
KE-FARM-1398,Kitui,Wheat,2.9,811.4,6,0,10,1,1.2,0
KE-FARM-1399,Trans Nzoia,Maize,5.1,459.3,8,0,6,2,5.6,1
KE-FARM-1400,Meru,Sorghum,0.8,710.4,7,1,7,0,2.4,0
KE-FARM-1401,Meru,Sorghum,3.2,424.4,2,1,13,0,3.5,0
KE-FARM-1402,Uasin Gishu,Sunflower,5.0,630.5,6,1,2,0,6.4,0
KE-FARM-1403,Nakuru,Sunflower,2.4,661.4,9,1,15,1,2.7,0
KE-FARM-1404,Nakuru,Maize,0.5,536.1,6,1,1,0,2.8,0
KE-FARM-1405,Meru,Maize,2.4,614.3,4,1,13,0,17.9,0
KE-FARM-1406,Meru,Beans,1.4,727.2,7,1,7,1,7.9,0
KE-FARM-1407,Laikipia,Sunflower,10.6,583.6,3,1,1,1,19.4,0
KE-FARM-1408,Laikipia,Wheat,0.5,498.7,5,0,3,1,7.2,0
KE-FARM-1409,Laikipia,Sorghum,4.2,416.4,1,1,4,1,24.0,1
KE-FARM-1410,Nakuru,Maize,0.5,541.4,10,1,2,0,2.9,0
KE-FARM-1411,Uasin Gishu,Sorghum,2.4,423.8,3,1,7,0,9.6,0
KE-FARM-1412,Nyandarua,Sorghum,3.2,543.4,8,1,5,0,7.0,0
KE-FARM-1413,Laikipia,Beans,1.4,530.2,9,0,1,0,25.1,0
KE-FARM-1414,Uasin Gishu,Sunflower,2.4,720.6,9,1,12,2,5.4,0
KE-FARM-1415,Kitui,Maize,0.7,611.0,10,1,12,1,19.3,0
KE-FARM-1416,Trans Nzoia,Sorghum,1.5,982.1,2,1,8,0,8.3,1
KE-FARM-1417,Laikipia,Maize,3.9,298.0,4,1,10,0,12.3,0
KE-FARM-1418,Kitui,Wheat,1.4,647.0,5,1,7,0,21.8,0
KE-FARM-1419,Nyandarua,Beans,9.2,532.3,3,1,4,2,57.8,0
KE-FARM-1420,Trans Nzoia,Wheat,4.0,456.6,1,1,2,0,13.1,0
KE-FARM-1421,Trans Nzoia,Maize,2.3,595.5,6,0,15,1,3.8,0
KE-FARM-1422,Nyandarua,Maize,0.5,584.3,10,1,7,1,3.6,0
KE-FARM-1423,Laikipia,Sunflower,2.8,761.7,2,1,11,2,3.7,0
KE-FARM-1424,Nakuru,Sorghum,5.8,613.7,9,1,2,1,1.0,0
KE-FARM-1425,Nyandarua,Sorghum,1.2,496.1,1,0,6,0,1.0,0
KE-FARM-1426,Nyandarua,Wheat,6.6,650.1,9,1,1,1,8.7,0
KE-FARM-1427,Nyandarua,Beans,1.2,565.6,7,0,14,1,16.6,0
KE-FARM-1428,Trans Nzoia,Sorghum,6.9,431.2,10,1,7,1,1.0,0
KE-FARM-1429,Uasin Gishu,Sunflower,0.5,562.7,2,0,7,1,8.4,0
KE-FARM-1430,Kitui,Wheat,8.0,634.6,6,1,12,0,4.6,0
KE-FARM-1431,Nakuru,Wheat,2.8,610.8,8,1,4,1,22.3,0
KE-FARM-1432,Laikipia,Sunflower,1.4,649.5,2,1,4,0,1.6,0
KE-FARM-1433,Laikipia,Beans,1.2,521.0,5,1,15,0,8.3,0
KE-FARM-1434,Kitui,Sunflower,2.3,647.6,6,1,10,1,35.4,0
KE-FARM-1435,Uasin Gishu,Beans,27.8,618.0,3,0,5,1,4.2,0
KE-FARM-1436,Nyandarua,Sunflower,1.0,619.2,2,1,2,0,13.5,0
KE-FARM-1437,Nakuru,Sunflower,0.5,604.9,6,0,9,2,21.4,0
KE-FARM-1438,Laikipia,Maize,3.5,926.4,3,0,10,1,2.1,1
KE-FARM-1439,Kitui,Wheat,2.7,766.5,2,0,4,1,49.0,0
KE-FARM-1440,Meru,Sunflower,3.0,644.3,1,1,11,0,16.6,0
KE-FARM-1441,Kitui,Sunflower,4.4,480.0,8,1,9,1,1.5,0
KE-FARM-1442,Laikipia,Sorghum,1.2,556.2,1,1,14,0,3.7,0
KE-FARM-1443,Nyandarua,Wheat,9.7,842.4,5,1,3,0,9.8,0
KE-FARM-1444,Meru,Sorghum,2.3,515.6,6,0,9,1,21.6,0
KE-FARM-1445,Uasin Gishu,Wheat,0.6,575.1,3,1,1,0,2.2,0
KE-FARM-1446,Nakuru,Sorghum,5.4,566.8,7,0,7,0,13.1,0
KE-FARM-1447,Uasin Gishu,Sunflower,4.1,655.2,2,1,4,2,3.2,0
KE-FARM-1448,Uasin Gishu,Sunflower,1.5,534.5,7,0,7,0,16.4,0
KE-FARM-1449,Kitui,Maize,3.9,626.5,2,0,14,0,11.5,1
KE-FARM-1450,Nakuru,Sorghum,1.0,537.9,5,1,10,2,7.4,1
KE-FARM-1451,Nakuru,Beans,2.4,797.2,7,1,15,1,10.5,0
KE-FARM-1452,Laikipia,Maize,9.2,497.1,3,1,6,0,20.9,0
KE-FARM-1453,Laikipia,Sorghum,0.6,746.6,4,1,4,3,4.9,0
KE-FARM-1454,Nakuru,Sorghum,2.0,512.2,1,0,4,0,14.7,0
KE-FARM-1455,Meru,Maize,6.9,471.9,3,1,8,2,1.7,0
KE-FARM-1456,Trans Nzoia,Sunflower,14.0,494.9,9,1,7,1,12.1,0
KE-FARM-1457,Laikipia,Sorghum,2.4,343.3,10,0,4,2,13.9,1
KE-FARM-1458,Trans Nzoia,Sunflower,2.8,665.8,5,0,11,0,5.9,0
KE-FARM-1459,Kitui,Maize,3.4,425.4,8,0,6,1,15.8,0
KE-FARM-1460,Meru,Sunflower,10.8,546.3,2,1,6,0,8.1,1
KE-FARM-1461,Nakuru,Wheat,7.8,714.2,3,0,1,2,27.5,0
KE-FARM-1462,Meru,Beans,0.7,709.4,7,1,13,2,1.2,0
KE-FARM-1463,Laikipia,Sorghum,2.3,385.3,10,1,2,1,1.4,0
KE-FARM-1464,Uasin Gishu,Beans,2.5,646.6,4,0,4,1,18.5,0
KE-FARM-1465,Kitui,Sunflower,6.2,771.1,9,1,6,1,18.5,0
KE-FARM-1466,Nakuru,Sorghum,3.7,504.5,7,1,6,0,6.4,0
KE-FARM-1467,Nyandarua,Sunflower,4.2,677.0,1,1,1,0,33.2,0
KE-FARM-1468,Kitui,Wheat,25.3,428.5,4,1,8,0,11.4,0
KE-FARM-1469,Trans Nzoia,Maize,0.5,657.8,10,1,2,0,40.7,0
KE-FARM-1470,Meru,Sorghum,1.0,619.7,6,1,13,0,7.6,0
KE-FARM-1471,Nakuru,Wheat,2.1,699.2,6,0,5,5,2.3,0
KE-FARM-1472,Kitui,Wheat,1.7,689.9,10,0,4,2,5.9,0
KE-FARM-1473,Meru,Sorghum,0.5,397.0,6,1,5,1,39.4,0
KE-FARM-1474,Nakuru,Sunflower,0.5,620.5,5,0,5,3,4.6,0
KE-FARM-1475,Laikipia,Wheat,4.6,817.9,3,1,15,0,31.5,0
KE-FARM-1476,Kitui,Beans,8.5,272.2,2,0,10,1,15.9,1
KE-FARM-1477,Laikipia,Wheat,2.9,745.0,3,1,8,0,5.8,0
KE-FARM-1478,Kitui,Sunflower,3.1,840.3,9,0,10,2,7.8,0
KE-FARM-1479,Laikipia,Sunflower,1.2,377.3,3,1,7,0,9.4,1
KE-FARM-1480,Meru,Beans,5.8,499.4,3,1,12,1,11.0,0
KE-FARM-1481,Nyandarua,Wheat,5.6,677.7,1,0,14,0,1.0,0
KE-FARM-1482,Kitui,Sunflower,3.6,467.1,2,0,9,3,27.1,0
KE-FARM-1483,Kitui,Sorghum,1.0,804.7,3,1,12,2,9.1,0
KE-FARM-1484,Laikipia,Maize,0.5,758.8,2,0,11,0,26.8,0
KE-FARM-1485,Nakuru,Maize,0.5,392.3,8,1,13,2,10.0,1
KE-FARM-1486,Kitui,Maize,3.6,488.5,6,0,15,0,5.6,0
KE-FARM-1487,Laikipia,Wheat,7.0,715.5,7,1,1,2,8.4,0
KE-FARM-1488,Uasin Gishu,Beans,7.8,709.6,1,1,6,0,17.7,1
KE-FARM-1489,Laikipia,Sunflower,2.5,932.8,6,1,6,0,3.9,0
KE-FARM-1490,Meru,Sorghum,6.1,468.0,2,1,2,0,31.3,1
KE-FARM-1491,Nyandarua,Sorghum,11.7,818.9,6,1,11,0,6.3,0
KE-FARM-1492,Uasin Gishu,Wheat,1.3,462.9,3,1,8,1,31.3,0
KE-FARM-1493,Meru,Maize,2.0,675.0,7,1,6,0,21.3,0
KE-FARM-1494,Meru,Wheat,10.7,733.9,3,0,11,0,14.6,0
KE-FARM-1495,Meru,Beans,1.7,150.9,9,0,13,1,6.3,1
KE-FARM-1496,Nakuru,Beans,9.8,736.7,3,1,10,2,8.8,0
KE-FARM-1497,Meru,Sunflower,15.9,807.7,7,1,9,1,18.2,0
KE-FARM-1498,Nakuru,Sunflower,4.3,764.4,4,0,10,0,7.9,0
KE-FARM-1499,Meru,Beans,6.8,908.0,8,0,5,2,13.4,1
KE-FARM-1500,Trans Nzoia,Beans,5.5,744.8,2,1,7,0,15.6,0
KE-FARM-1501,Uasin Gishu,Beans,4.8,519.4,8,1,6,2,7.2,0
KE-FARM-1502,Trans Nzoia,Wheat,1.5,785.9,9,1,11,2,7.7,1
KE-FARM-1503,Meru,Beans,0.5,510.9,8,1,15,0,2.2,0
KE-FARM-1504,Uasin Gishu,Sorghum,1.7,612.4,6,1,5,0,2.8,0
KE-FARM-1505,Uasin Gishu,Maize,4.4,724.8,10,1,6,1,23.5,0
KE-FARM-1506,Kitui,Beans,0.5,667.2,1,1,4,2,18.3,0
KE-FARM-1507,Nyandarua,Maize,0.5,802.7,7,0,3,0,1.0,0
KE-FARM-1508,Trans Nzoia,Wheat,0.6,973.3,1,1,13,1,20.4,0
KE-FARM-1509,Nyandarua,Maize,5.0,429.4,7,1,1,1,1.0,0
KE-FARM-1510,Uasin Gishu,Wheat,14.4,550.7,2,1,1,0,6.1,0
KE-FARM-1511,Nakuru,Sorghum,16.3,647.5,8,0,6,1,1.0,0
KE-FARM-1512,Uasin Gishu,Wheat,2.7,530.5,2,1,14,1,34.7,1
KE-FARM-1513,Nyandarua,Wheat,8.1,588.6,3,0,9,1,35.9,0
KE-FARM-1514,Trans Nzoia,Sunflower,5.3,716.4,3,0,8,1,9.4,0
KE-FARM-1515,Meru,Beans,2.8,696.4,1,1,12,0,5.0,0
KE-FARM-1516,Kitui,Beans,3.4,637.1,5,1,2,1,7.2,0
KE-FARM-1517,Kitui,Sorghum,0.6,622.2,5,1,9,2,14.4,0
KE-FARM-1518,Kitui,Sorghum,11.1,566.4,10,1,8,1,2.5,0
KE-FARM-1519,Meru,Beans,1.7,810.7,5,1,14,1,5.8,0
KE-FARM-1520,Kitui,Sunflower,2.4,849.5,9,1,14,0,13.4,0
KE-FARM-1521,Trans Nzoia,Beans,4.5,752.8,6,1,12,1,5.0,0
KE-FARM-1522,Meru,Sunflower,1.6,427.6,6,0,9,1,1.0,0
KE-FARM-1523,Kitui,Sorghum,1.2,560.7,3,1,4,0,7.1,0
KE-FARM-1524,Meru,Maize,4.0,629.9,5,1,9,1,13.4,0
KE-FARM-1525,Nyandarua,Sorghum,0.5,458.9,10,0,2,1,37.6,0
KE-FARM-1526,Trans Nzoia,Sorghum,5.1,611.9,7,1,13,2,1.0,0
KE-FARM-1527,Laikipia,Wheat,2.9,603.3,3,1,1,0,7.8,0
KE-FARM-1528,Nakuru,Wheat,3.7,762.6,2,1,13,1,6.0,0
KE-FARM-1529,Kitui,Wheat,4.0,525.3,5,1,9,2,2.8,0
KE-FARM-1530,Nakuru,Wheat,3.0,774.5,3,1,10,0,10.2,0
KE-FARM-1531,Meru,Sunflower,3.5,456.4,5,0,8,0,1.8,0
KE-FARM-1532,Nakuru,Beans,4.6,477.3,9,0,7,0,3.3,0
KE-FARM-1533,Trans Nzoia,Maize,5.6,543.1,10,1,14,0,15.2,0
KE-FARM-1534,Trans Nzoia,Sorghum,5.2,607.2,1,1,13,0,6.2,0
KE-FARM-1535,Uasin Gishu,Sunflower,8.1,237.5,4,1,8,1,50.6,0
KE-FARM-1536,Kitui,Maize,0.8,668.9,10,1,12,3,4.9,0
KE-FARM-1537,Uasin Gishu,Sunflower,2.1,856.4,5,1,1,1,6.2,0
KE-FARM-1538,Nakuru,Sunflower,11.8,697.7,2,1,14,0,3.6,0
KE-FARM-1539,Laikipia,Sorghum,2.0,568.4,2,0,9,2,2.7,0
KE-FARM-1540,Uasin Gishu,Beans,0.5,437.3,1,0,12,0,25.5,1
KE-FARM-1541,Uasin Gishu,Wheat,3.0,328.0,8,1,10,0,13.8,0
KE-FARM-1542,Trans Nzoia,Beans,0.5,353.5,2,1,11,2,4.1,0
KE-FARM-1543,Laikipia,Sorghum,0.9,580.4,3,1,9,0,12.0,0
KE-FARM-1544,Meru,Sorghum,25.6,916.0,2,1,15,1,33.8,0
KE-FARM-1545,Nakuru,Sorghum,3.1,192.4,4,1,12,1,1.0,0
KE-FARM-1546,Uasin Gishu,Maize,1.3,705.0,1,1,11,0,3.1,0
KE-FARM-1547,Laikipia,Beans,21.0,498.3,3,1,9,1,2.2,0
KE-FARM-1548,Kitui,Beans,13.6,549.7,5,1,13,0,20.4,0
KE-FARM-1549,Laikipia,Sunflower,2.3,459.3,10,1,14,0,2.0,0
KE-FARM-1550,Nakuru,Sunflower,1.2,394.9,1,1,6,0,3.7,0
KE-FARM-1551,Laikipia,Sunflower,7.3,618.8,4,0,4,2,7.8,0
KE-FARM-1552,Laikipia,Sorghum,5.0,639.4,6,1,13,0,9.7,0
KE-FARM-1553,Laikipia,Beans,4.6,700.3,4,1,2,1,16.5,0
KE-FARM-1554,Kitui,Sorghum,8.9,347.2,7,1,11,0,5.2,0
KE-FARM-1555,Uasin Gishu,Maize,4.7,731.1,7,1,4,1,7.6,0
KE-FARM-1556,Nakuru,Sunflower,1.3,733.8,6,1,7,0,33.7,0
KE-FARM-1557,Kitui,Sorghum,4.7,663.7,9,0,1,0,3.5,0
KE-FARM-1558,Laikipia,Sorghum,1.5,536.9,2,1,14,1,2.9,0
KE-FARM-1559,Laikipia,Maize,5.7,646.3,10,0,9,0,12.4,0
KE-FARM-1560,Uasin Gishu,Wheat,3.9,575.9,8,0,3,3,14.7,0
KE-FARM-1561,Nakuru,Beans,0.5,745.3,8,1,13,0,5.4,0
KE-FARM-1562,Trans Nzoia,Wheat,2.9,545.0,10,1,13,0,2.4,0
KE-FARM-1563,Kitui,Sunflower,1.7,616.2,4,1,4,3,15.1,1
KE-FARM-1564,Uasin Gishu,Sorghum,1.6,339.3,6,1,12,0,11.1,1
KE-FARM-1565,Nakuru,Maize,3.7,645.8,6,1,5,0,20.9,0
KE-FARM-1566,Kitui,Maize,1.6,487.6,5,0,12,0,18.6,0
KE-FARM-1567,Laikipia,Beans,6.0,676.9,1,0,13,2,2.3,1
KE-FARM-1568,Nakuru,Wheat,0.5,718.3,3,1,3,1,17.9,0
KE-FARM-1569,Nakuru,Beans,4.3,508.5,7,0,4,0,1.9,0
KE-FARM-1570,Meru,Sorghum,6.6,604.7,8,1,5,2,19.9,0
KE-FARM-1571,Nakuru,Beans,4.5,626.2,2,1,12,1,14.7,0
KE-FARM-1572,Trans Nzoia,Maize,2.8,655.2,3,1,1,0,8.4,0
KE-FARM-1573,Nakuru,Maize,12.0,718.5,4,0,14,0,10.3,0
KE-FARM-1574,Trans Nzoia,Sunflower,1.4,698.9,5,1,9,0,1.1,0
KE-FARM-1575,Laikipia,Sunflower,0.5,543.0,3,1,10,0,1.0,0
KE-FARM-1576,Trans Nzoia,Sorghum,2.3,839.7,5,0,13,0,4.0,0
KE-FARM-1577,Kitui,Wheat,0.5,712.8,8,1,10,1,17.2,0
KE-FARM-1578,Laikipia,Beans,12.3,810.8,8,1,13,2,6.3,0
KE-FARM-1579,Laikipia,Sorghum,0.9,652.0,2,1,14,2,2.5,0
KE-FARM-1580,Trans Nzoia,Sunflower,6.2,660.9,6,1,4,0,18.0,0
KE-FARM-1581,Uasin Gishu,Beans,6.0,582.4,4,0,13,0,2.6,1
KE-FARM-1582,Nyandarua,Sunflower,1.0,533.4,9,1,9,3,16.9,0
KE-FARM-1583,Nakuru,Beans,3.9,746.3,10,0,4,1,6.0,0
KE-FARM-1584,Meru,Wheat,0.5,639.7,2,0,14,2,6.2,0
KE-FARM-1585,Nyandarua,Sorghum,2.6,580.3,8,0,1,0,3.2,0
KE-FARM-1586,Nakuru,Beans,0.5,446.6,1,0,12,0,23.0,0
KE-FARM-1587,Nakuru,Maize,10.2,833.3,6,1,5,1,1.0,0
KE-FARM-1588,Laikipia,Maize,14.9,616.9,10,0,13,1,1.6,0
KE-FARM-1589,Nakuru,Beans,1.0,416.0,1,1,9,0,10.1,0
KE-FARM-1590,Meru,Beans,0.9,612.2,2,1,3,1,19.0,0
KE-FARM-1591,Nakuru,Beans,5.6,569.9,3,1,5,0,1.0,0
KE-FARM-1592,Trans Nzoia,Maize,1.2,563.7,9,1,3,0,13.2,0
KE-FARM-1593,Nyandarua,Maize,9.0,686.4,5,1,12,1,13.6,0
